re_code,m_code,g_code,reservation_no,r_code,booker_name,reserved_at,check_in_date,check_out_date,original_price,discount_rate,coupon_used,final_price,cancel,cancel_date,review_status
1079,146,0,R-2026-01-28-00abc11c,10,user146,2026-01-28 19:20,2026-01-31,2026-02-02,196000,10,0,176400,0,,1
1080,147,0,R-2026-01-28-00abc11d,14,user147,2026-01-28 20:25,2026-02-01,2026-02-04,504000,0,0,504000,0,,1
1081,148,0,R-2026-01-28-00abc11e,18,user148,2026-01-28 21:30,2026-02-02,2026-02-03,157000,10,0,141300,0,,1
1082,149,0,R-2026-01-28-00abc11f,22,user149,2026-01-28 22:35,2026-02-03,2026-02-05,344000,10,0,309600,1,2026-01-29 22:35,0
1083,150,0,R-2026-01-29-00abc120,26,user150,2026-01-29 6:20,2026-01-30,2026-02-02,324000,0,0,324000,0,,1
1084,151,0,R-2026-01-29-00abc121,30,user151,2026-01-29 7:25,2026-01-31,2026-02-01,142000,10,0,127800,0,,1
1085,152,0,R-2026-01-29-00abc122,34,user152,2026-01-29 8:30,2026-02-01,2026-02-03,206000,0,0,206000,0,,1
1086,153,0,R-2026-01-29-00abc123,38,user153,2026-01-29 9:35,2026-02-02,2026-02-05,432000,10,0,388800,0,,1
1087,154,0,R-2026-01-29-00abc124,42,user154,2026-01-29 10:40,2026-02-03,2026-02-04,113000,0,0,113000,0,,1
1088,155,0,R-2026-01-29-00abc125,46,user155,2026-01-29 11:45,2026-02-04,2026-02-06,224000,10,0,201600,0,,1
1089,156,0,R-2026-01-29-00abc126,50,user156,2026-01-29 12:50,2026-01-30,2026-02-02,561000,10,0,504900,0,,1
1090,0,171,R-20260129-j6k7l8m9,171,guest171,2026-01-29 13:13,2026-01-31,2026-02-04,388000,10,0,349200,0,,0
1091,157,0,R-2026-01-29-00abc127,54,user157,2026-01-29 13:55,2026-01-31,2026-02-01,122000,0,0,122000,0,,1
1092,158,0,R-2026-01-29-00abc128,58,user158,2026-01-29 15:00,2026-02-01,2026-02-03,336000,10,0,302400,0,,1
1093,159,0,R-2026-01-29-00abc129,62,user159,2026-01-29 16:05,2026-02-02,2026-02-05,300000,0,0,300000,1,2026-01-30 16:05,0
1094,160,0,R-2026-01-29-00abc12a,66,user160,2026-01-29 17:10,2026-02-03,2026-02-04,137000,0,0,137000,0,,1
1095,161,0,R-2026-01-29-00abc12b,70,user161,2026-01-29 18:15,2026-02-04,2026-02-06,196000,0,0,196000,0,,1
1096,162,0,R-2026-01-29-00abc12c,74,user162,2026-01-29 19:20,2026-01-30,2026-02-02,459000,0,0,413100,0,,1
1097,163,0,R-2026-01-29-00abc12d,78,user163,2026-01-29 20:25,2026-01-31,2026-02-01,187000,10,0,168300,0,,1
1098,164,0,R-2026-01-29-00abc12e,82,user164,2026-01-29 21:30,2026-02-01,2026-02-03,238000,10,0,214200,0,,1
1099,165,0,R-2026-01-29-00abc12f,86,user165,2026-01-29 22:35,2026-02-02,2026-02-05,492000,0,0,492000,0,,1
1100,166,0,R-2026-01-30-00abc130,90,user166,2026-01-30 6:20,2026-02-04,2026-02-05,121000,10,0,108900,0,,1
1101,167,0,R-2026-01-30-00abc131,94,user167,2026-01-30 7:25,2026-01-31,2026-02-02,340000,10,0,306000,0,,1
1102,168,0,R-2026-01-30-00abc132,98,user168,2026-01-30 8:30,2026-02-01,2026-02-04,270000,10,0,243000,0,,1
1103,0,172,R-20260130-k7l8m9n0,172,guest172,2026-01-30 9:09,2026-02-01,2026-02-05,392000,10,0,352800,0,,0
1104,169,0,R-2026-01-30-00abc133,3,user169,2026-01-30 9:35,2026-02-02,2026-02-03,188000,10,0,169200,0,,1
1105,170,0,R-2026-01-30-00abc134,7,user170,2026-01-30 10:40,2026-02-03,2026-02-05,356000,10,0,320400,1,2026-01-31 10:40,0
1106,171,0,R-2026-01-30-00abc135,11,user171,2026-01-30 11:45,2026-02-04,2026-02-07,330000,10,0,297000,0,,1
1107,172,0,R-2026-01-30-00abc136,15,user172,2026-01-30 12:50,2026-02-05,2026-02-06,180000,0,0,180000,0,,1
1108,173,0,R-2026-01-30-00abc137,19,user173,2026-01-30 13:55,2026-01-31,2026-02-02,298000,0,0,298000,0,,1
1109,174,0,R-2026-01-30-00abc138,23,user174,2026-01-30 15:00,2026-02-01,2026-02-04,552000,10,0,496800,0,,1
1110,175,0,R-2026-01-30-00abc139,25,user175,2026-01-30 16:05,2026-02-04,2026-02-05,96000,0,0,96000,0,,1
1111,176,0,R-2026-01-30-00abc13a,29,user176,2026-01-30 17:10,2026-02-03,2026-02-05,260000,10,0,234000,0,,1
1112,177,0,R-2026-01-30-00abc13b,33,user177,2026-01-30 18:15,2026-02-04,2026-02-07,534000,10,0,480600,0,,1
1113,178,0,R-2026-01-30-00abc13c,37,user178,2026-01-30 19:20,2026-02-05,2026-02-06,132000,10,0,118800,0,,1
1114,179,0,R-2026-01-30-00abc13d,41,user179,2026-01-30 20:25,2026-01-31,2026-02-02,202000,0,0,202000,0,,1
1115,180,0,R-2026-01-30-00abc13e,45,user180,2026-01-30 21:30,2026-02-01,2026-02-04,540000,0,0,540000,0,,1
1116,181,0,R-2026-01-30-00abc13f,49,user181,2026-01-30 22:35,2026-02-02,2026-02-03,175000,10,0,157500,0,,1
1117,182,0,R-2026-01-31-00abc140,53,user182,2026-01-31 6:20,2026-02-03,2026-02-05,220000,0,0,220000,0,,1
1118,183,0,R-2026-01-31-00abc141,57,user183,2026-01-31 7:25,2026-02-04,2026-02-07,456000,10,0,410400,0,,1
1119,184,0,R-2026-01-31-00abc142,61,user184,2026-01-31 8:30,2026-02-05,2026-02-06,88000,0,0,88000,0,,1
1120,185,0,R-2026-01-31-00abc143,65,user185,2026-01-31 9:35,2026-02-06,2026-02-08,250000,0,0,250000,0,,1
1121,186,0,R-2026-01-31-00abc144,69,user186,2026-01-31 10:40,2026-02-01,2026-02-04,525000,10,0,472500,0,,1
1122,187,0,R-2026-01-31-00abc145,73,user187,2026-01-31 11:45,2026-02-02,2026-02-03,141000,0,0,126900,1,2026-02-01 11:45,0
1123,188,0,R-2026-01-31-00abc146,77,user188,2026-01-31 12:50,2026-02-03,2026-02-05,350000,10,0,315000,1,2026-02-01 12:50,0
1124,189,0,R-2026-01-31-00abc147,81,user189,2026-01-31 13:55,2026-02-04,2026-02-07,318000,0,0,318000,0,,1
1125,190,0,R-2026-01-31-00abc148,85,user190,2026-01-31 15:00,2026-02-05,2026-02-06,152000,0,0,152000,0,,1
1126,191,0,R-2026-01-31-00abc149,89,user191,2026-01-31 16:05,2026-02-06,2026-02-08,218000,10,0,196200,0,,1
1127,192,0,R-2026-01-31-00abc14a,93,user192,2026-01-31 17:10,2026-02-01,2026-02-04,510000,0,0,510000,0,,1
1128,0,173,R-20260131-l8m9n0o1,173,guest173,2026-01-31 23:23,2026-02-02,2026-02-06,440000,0,0,440000,0,,0
1129,0,174,R-20260201-m9n0o1p2,174,guest174,2026-02-01 4:04,2026-02-03,2026-02-07,488000,10,0,439200,0,,0
1130,212,0,R-2026-02-01-00001eef,1,user212,2026-02-01 6:20,2026-02-03,2026-02-04,164000,10,0,147600,0,,1
1131,213,0,R-2026-02-01-00003dde,12,user213,2026-02-01 7:25,2026-02-04,2026-02-06,244000,10,0,219600,0,,1
1132,214,0,R-2026-02-01-00005ccd,27,user214,2026-02-01 8:30,2026-02-05,2026-02-08,360000,0,0,360000,0,,1
1133,215,0,R-2026-02-01-00007bbc,39,user215,2026-02-01 9:35,2026-02-06,2026-02-07,156000,10,0,140400,1,2026-02-02 9:35,0
1134,216,0,R-2026-02-01-00009aab,52,user216,2026-02-01 10:40,2026-02-07,2026-02-09,196000,0,0,196000,1,2026-02-02 10:40,0
1135,217,0,R-2026-02-01-0000b99a,68,user217,2026-02-01 11:45,2026-02-08,2026-02-11,489000,10,0,440100,0,,1
1136,218,0,R-2026-02-01-0000d889,81,user218,2026-02-01 12:50,2026-02-09,2026-02-10,106000,0,0,106000,1,2026-02-02 12:50,0
1137,219,0,R-2026-02-01-0000f778,95,user219,2026-02-01 13:55,2026-02-04,2026-02-06,364000,10,0,327600,0,,1
1138,220,0,R-2026-02-01-00011667,108,user220,2026-02-01 15:00,2026-02-05,2026-02-08,348000,0,0,348000,0,,1
1139,221,0,R-2026-02-01-00013556,124,user221,2026-02-01 16:05,2026-02-06,2026-02-07,91000,0,0,91000,0,,1
1140,222,0,R-2026-02-01-00015445,135,user222,2026-02-01 17:10,2026-02-07,2026-02-09,244000,10,0,219600,1,2026-02-02 17:10,0
1141,223,0,R-2026-02-01-00017334,154,user223,2026-02-01 18:15,2026-02-08,2026-02-11,456000,10,0,410400,0,,1
1142,224,0,R-2026-02-01-00019223,166,user224,2026-02-01 19:20,2026-02-03,2026-02-04,178000,10,0,160200,0,,1
1143,225,0,R-2026-02-01-0001b112,181,user225,2026-02-01 20:25,2026-02-04,2026-02-06,344600,10,0,310140,1,2026-02-02 20:25,0
1144,226,0,R-2026-02-01-0001d001,190,user226,2026-02-01 21:30,2026-02-05,2026-02-08,355200,0,0,355200,0,,1
1145,227,0,R-2026-02-01-0001eef0,203,user227,2026-02-01 22:35,2026-02-06,2026-02-07,164000,10,0,147600,0,,1
1146,228,0,R-2026-02-02-00020ddf,218,user228,2026-02-02 6:20,2026-02-08,2026-02-10,263800,10,0,237420,0,,1
1147,229,0,R-2026-02-02-00022cce,231,user229,2026-02-02 7:25,2026-02-09,2026-02-12,534000,10,0,480600,0,,1
1148,230,0,R-2026-02-02-00024bbd,243,user230,2026-02-02 8:30,2026-02-04,2026-02-05,82000,10,0,73800,0,,1
1149,231,0,R-2026-02-02-00026aac,256,user231,2026-02-02 9:35,2026-02-05,2026-02-07,318400,10,0,286560,1,2026-02-03 9:35,0
1150,232,0,R-2026-02-02-0002899b,264,user232,2026-02-02 10:40,2026-02-06,2026-02-09,624000,10,0,561600,1,2026-02-03 10:40,0
1151,233,0,R-2026-02-02-0002a88a,274,user233,2026-02-02 11:45,2026-02-07,2026-02-08,113800,10,0,102420,1,2026-02-03 11:45,0
1152,234,0,R-2026-02-02-0002c779,289,user234,2026-02-02 12:50,2026-02-08,2026-02-10,264400,10,0,237960,1,2026-02-03 12:50,0
1153,235,0,R-2026-02-02-0002e668,301,user235,2026-02-02 13:55,2026-02-09,2026-02-12,456000,10,0,410400,0,,1
1154,236,0,R-2026-02-02-00030557,314,user236,2026-02-02 15:00,2026-02-04,2026-02-05,146000,10,0,131400,0,,1
1155,0,175,R-20260202-n0o1p2q3,175,guest175,2026-02-02 15:15,2026-02-04,2026-02-08,220000,10,0,198000,0,,0
1156,237,0,R-2026-02-02-00032446,333,user237,2026-02-02 16:05,2026-02-05,2026-02-07,238000,10,0,214200,0,,1
1157,238,0,R-2026-02-02-00034335,352,user238,2026-02-02 17:10,2026-02-06,2026-02-09,567000,10,0,510300,0,,1
1158,239,0,R-2026-02-02-00036224,360,user239,2026-02-02 18:15,2026-02-07,2026-02-08,202000,10,0,181800,0,,1
1159,240,0,R-2026-02-02-00038113,371,user240,2026-02-02 19:20,2026-02-18,2026-02-20,354000,10,0,318600,0,,1
1160,241,0,R-2026-02-02-0003a002,386,user241,2026-02-02 20:25,2026-02-09,2026-02-12,444000,10,0,399600,0,,1
1161,242,0,R-2026-02-02-0003bef1,397,user242,2026-02-02 21:30,2026-02-04,2026-02-05,243000,10,0,218700,0,,1
1162,243,0,R-2026-02-02-0003dde0,402,user243,2026-02-02 22:35,2026-02-05,2026-02-07,490000,0,0,490000,1,2026-02-03 22:35,0
1163,244,0,R-2026-02-03-0003fccf,410,user244,2026-02-03 6:20,2026-02-06,2026-02-09,735000,0,0,735000,0,,1
1164,245,0,R-2026-02-03-00041bbe,415,user245,2026-02-03 7:25,2026-02-07,2026-02-08,199000,0,0,199000,0,,1
1165,246,0,R-2026-02-03-00043aad,420,user246,2026-02-03 8:30,2026-02-08,2026-02-10,506000,10,0,455400,0,,1
1166,247,0,R-2026-02-03-0004599c,5,user247,2026-02-03 9:35,2026-02-09,2026-02-12,462000,0,0,462000,0,,1
1167,248,0,R-2026-02-03-0004788b,9,user248,2026-02-03 10:40,2026-02-04,2026-02-05,202000,10,0,181800,0,,1
1168,0,176,R-20260203-o1p2q3r4,176,guest176,2026-02-03 11:11,2026-02-05,2026-02-09,268000,10,0,241200,0,,0
1169,249,0,R-2026-02-03-0004977a,16,user249,2026-02-03 11:45,2026-02-05,2026-02-07,266000,10,0,239400,0,,1
1170,250,0,R-2026-02-03-0004b669,21,user250,2026-02-03 12:50,2026-02-06,2026-02-09,519000,0,0,519000,0,,1
1171,251,0,R-2026-02-03-0004d558,25,user251,2026-02-03 13:55,2026-02-07,2026-02-08,96000,0,0,96000,0,,1
1172,252,0,R-2026-02-03-0004f447,31,user252,2026-02-03 15:00,2026-02-08,2026-02-10,308000,10,0,277200,0,,1
1173,253,0,R-2026-02-03-00051336,35,user253,2026-02-03 16:05,2026-02-09,2026-02-12,345000,0,0,345000,0,,1
1174,254,0,R-2026-02-03-00053225,42,user254,2026-02-03 17:10,2026-02-14,2026-02-15,113000,0,0,113000,0,,1
1175,255,0,R-2026-02-03-00055114,47,user255,2026-02-03 18:15,2026-02-05,2026-02-07,248000,10,0,223200,0,,1
1176,256,0,R-2026-02-03-00057003,57,user256,2026-02-03 19:20,2026-02-06,2026-02-09,456000,10,0,410400,0,,1
1177,257,0,R-2026-02-03-00058ef2,58,user257,2026-02-03 20:25,2026-02-07,2026-02-08,168000,10,0,151200,0,,1
1178,258,0,R-2026-02-03-0005ade1,63,user258,2026-02-03 21:30,2026-02-08,2026-02-10,224000,0,0,224000,0,,1
1179,259,0,R-2026-02-03-0005ccd0,70,user259,2026-02-03 22:35,2026-02-09,2026-02-12,294000,0,0,294000,1,2026-02-04 22:35,0
1180,260,0,R-2026-02-04-0005ebbf,73,user260,2026-02-04 6:20,2026-02-06,2026-02-07,141000,0,0,126900,0,,1
1181,261,0,R-2026-02-04-00060aae,88,user261,2026-02-04 7:25,2026-02-07,2026-02-09,194000,10,0,174600,0,,1
1182,0,177,R-20260204-p2q3r4s5,177,guest177,2026-02-04 8:22,2026-02-06,2026-02-10,316000,10,0,284400,0,,0
1183,262,0,R-2026-02-04-0006299d,96,user262,2026-02-04 8:30,2026-02-08,2026-02-11,582000,10,0,523800,0,,1
1184,263,0,R-2026-02-04-0006488c,99,user263,2026-02-04 9:35,2026-02-09,2026-02-10,102000,10,0,91800,0,,1
1185,264,0,R-2026-02-04-0006677b,112,user264,2026-02-04 10:40,2026-02-10,2026-02-12,334000,10,0,300600,0,,1
1186,265,0,R-2026-02-04-0006866a,129,user265,2026-02-04 11:45,2026-02-11,2026-02-14,546000,10,0,491400,0,,1
1187,266,0,R-2026-02-04-0006a559,142,user266,2026-02-04 12:50,2026-02-06,2026-02-07,76000,10,0,68400,0,,1
1188,267,0,R-2026-02-04-0006c448,175,user267,2026-02-04 13:55,2026-02-10,2026-02-12,110000,10,0,99000,1,2026-02-05 13:55,0
1189,268,0,R-2026-02-04-0006e337,199,user268,2026-02-04 15:00,2026-02-08,2026-02-11,249000,10,0,224100,1,2026-02-05 15:00,0
1190,269,0,R-2026-02-04-00070226,220,user269,2026-02-04 16:05,2026-02-09,2026-02-10,188000,10,0,169200,1,2026-02-05 16:05,0
1191,270,0,R-2026-02-04-00072115,245,user270,2026-02-04 17:10,2026-02-10,2026-02-12,357800,0,0,357800,0,,1
1192,271,0,R-2026-02-04-00074004,314,user271,2026-02-04 18:15,2026-02-11,2026-02-14,438000,10,0,394200,1,2026-02-05 18:15,0
1193,272,0,R-2026-02-04-00075ef3,352,user272,2026-02-04 19:20,2026-02-16,2026-02-17,189000,10,0,170100,0,,1
1194,273,0,R-2026-02-04-00077de2,371,user273,2026-02-04 20:25,2026-02-07,2026-02-09,354000,10,0,318600,0,,1
1195,274,0,R-2026-02-04-00079cd1,402,user274,2026-02-04 21:30,2026-02-08,2026-02-11,735000,0,0,735000,0,,1
1196,275,0,R-2026-02-04-0007bbc0,420,user275,2026-02-04 22:35,2026-02-20,2026-02-21,253000,10,0,227700,0,,1
1197,1,0,R-2026-02-05-0007daaf,1,user1,2026-02-05 6:20,2026-02-11,2026-02-13,328000,10,0,295200,0,,1
1198,2,0,R-2026-02-05-0007f99e,12,user2,2026-02-05 7:25,2026-02-06,2026-02-09,366000,10,0,329400,0,,1
1199,3,0,R-2026-02-05-0008188d,27,user3,2026-02-05 8:30,2026-02-09,2026-02-10,120000,0,0,120000,0,,1
1200,4,0,R-2026-02-05-0008377c,39,user4,2026-02-05 9:35,2026-02-08,2026-02-10,312000,10,0,280800,0,,1
1201,5,0,R-2026-02-05-0008566b,52,user5,2026-02-05 10:40,2026-02-09,2026-02-12,294000,0,0,294000,0,,1
1202,6,0,R-2026-02-05-0008755a,68,user6,2026-02-05 11:45,2026-02-10,2026-02-11,163000,10,0,146700,0,,1
1203,7,0,R-2026-02-05-00089449,81,user7,2026-02-05 12:50,2026-02-11,2026-02-13,212000,0,0,212000,0,,1
1204,8,0,R-2026-02-05-0008b338,95,user8,2026-02-05 13:55,2026-02-12,2026-02-15,546000,10,0,491400,0,,1
1205,9,0,R-2026-02-05-0008d227,108,user9,2026-02-05 15:00,2026-02-10,2026-02-11,116000,0,0,104400,0,,1
1206,10,0,R-2026-02-05-0008f116,124,user10,2026-02-05 16:05,2026-02-08,2026-02-10,182000,0,0,182000,0,,1
1207,11,0,R-2026-02-05-00091005,135,user11,2026-02-05 17:10,2026-02-09,2026-02-12,366000,10,0,329400,0,,1
1208,12,0,R-2026-02-05-00092ef4,154,user12,2026-02-05 18:15,2026-02-11,2026-02-12,152000,10,0,136800,0,,1
1209,13,0,R-2026-02-05-00094de3,166,user13,2026-02-05 19:20,2026-02-11,2026-02-13,356000,10,0,320400,0,,1
1210,0,178,R-20260205-q3r4s5t6,178,guest178,2026-02-05 19:33,2026-02-07,2026-02-11,660000,10,0,594000,0,,0
1211,14,0,R-2026-02-05-00096cd2,181,user14,2026-02-05 20:25,2026-02-22,2026-02-25,516900,10,0,465210,0,,1
1212,15,0,R-2026-02-05-00098bc1,190,user15,2026-02-05 21:30,2026-03-07,2026-03-08,118400,0,0,118400,1,2026-02-06 21:30,0
1213,16,0,R-2026-02-05-0009aab0,203,user16,2026-02-05 22:35,2026-02-08,2026-02-10,328000,10,0,295200,1,2026-02-06 22:35,0
1214,0,179,R-20260206-r4s5t6u7,179,guest179,2026-02-06 2:44,2026-02-08,2026-02-12,708000,0,0,708000,0,,0
1215,17,0,R-2026-02-06-0009c99f,218,user17,2026-02-06 6:20,2026-02-13,2026-02-16,395700,10,0,356130,1,2026-02-07 6:20,0
1216,18,0,R-2026-02-06-0009e88e,231,user18,2026-02-06 7:25,2026-02-20,2026-02-21,178000,10,0,160200,0,,1
1217,19,0,R-2026-02-06-000a077d,243,user19,2026-02-06 8:30,2026-02-11,2026-02-13,164000,10,0,147600,1,2026-02-07 8:30,0
1218,20,0,R-2026-02-06-000a266c,256,user20,2026-02-06 9:35,2026-02-12,2026-02-15,477600,0,0,477600,0,,1
1219,21,0,R-2026-02-06-00000001,1,user21,2026-02-06 9:40,2026-02-08,2026-02-09,164000,10,0,147600,0,,1
1220,22,0,R-2026-02-06-00000002,14,user22,2026-02-06 9:55,2026-02-09,2026-02-10,168000,0,0,168000,1,2026-02-07 9:55,0
1221,23,0,R-2026-02-06-00000003,29,user23,2026-02-06 10:10,2026-02-10,2026-02-13,390000,10,0,351000,0,,1
1222,24,0,R-2026-02-06-00000004,43,user24,2026-02-06 10:25,2026-02-11,2026-02-12,156000,10,0,140400,1,2026-02-07 10:25,0
1223,25,0,R-2026-02-06-00000005,58,user25,2026-02-06 10:40,2026-02-12,2026-02-14,336000,10,0,302400,0,,1
1224,26,0,R-2026-02-06-00000006,79,user26,2026-02-06 11:45,2026-02-13,2026-02-16,246000,0,0,246000,0,,1
1225,27,0,R-2026-02-06-00000007,99,user27,2026-02-06 12:50,2026-02-08,2026-02-09,102000,10,0,91800,0,,1
1226,28,0,R-2026-02-06-00000008,129,user28,2026-02-06 13:55,2026-02-09,2026-02-11,364000,10,0,327600,0,,1
1227,29,0,R-2026-02-06-00000009,158,user29,2026-02-06 15:00,2026-02-10,2026-02-13,222000,0,0,222000,0,,1
1228,30,0,R-2026-02-06-0000000a,184,user30,2026-02-06 16:05,2026-02-11,2026-02-12,141800,0,0,141800,1,2026-02-07 16:05,0
1229,31,0,R-2026-02-06-0000000b,220,user31,2026-02-06 17:10,2026-02-12,2026-02-14,376000,10,0,338400,0,,1
1230,32,0,R-2026-02-06-0000000c,264,user32,2026-02-06 18:15,2026-02-13,2026-02-16,624000,10,0,561600,0,,1
1231,33,0,R-2026-02-06-0000000d,314,user33,2026-02-06 19:20,2026-02-08,2026-02-09,146000,10,0,131400,0,,1
1232,34,0,R-2026-02-06-0000000e,371,user34,2026-02-06 20:25,2026-02-09,2026-02-11,354000,10,0,318600,0,,1
1233,35,0,R-2026-02-06-0000000f,420,user35,2026-02-06 21:30,2026-02-10,2026-02-13,759000,10,0,683100,0,,1
1234,36,0,R-2026-02-06-00000010,12,user36,2026-02-06 22:35,2026-02-11,2026-02-12,122000,10,0,109800,0,,1
1235,37,0,R-2026-02-07-00000011,27,user37,2026-02-07 6:20,2026-02-11,2026-02-13,240000,0,0,240000,0,,1
1236,38,0,R-2026-02-07-00000012,41,user38,2026-02-07 7:25,2026-02-14,2026-02-17,303000,0,0,303000,0,,1
1237,39,0,R-2026-02-07-00000013,57,user39,2026-02-07 8:30,2026-02-09,2026-02-10,152000,10,0,136800,1,2026-02-08 8:30,0
1238,40,0,R-2026-02-07-00000014,75,user40,2026-02-07 9:35,2026-02-10,2026-02-12,330000,0,0,330000,0,,1
1239,41,0,R-2026-02-07-00000015,95,user41,2026-02-07 10:40,2026-02-11,2026-02-14,546000,10,0,491400,0,,1
1240,42,0,R-2026-02-07-00000016,118,user42,2026-02-07 11:45,2026-02-12,2026-02-13,119000,0,0,119000,1,2026-02-08 11:45,0
1241,43,0,R-2026-02-07-00000017,145,user43,2026-02-07 12:50,2026-02-13,2026-02-15,338000,0,0,338000,0,,1
1242,44,0,R-2026-02-07-00000018,169,user44,2026-02-07 13:55,2026-02-14,2026-02-17,219000,0,0,219000,0,,1
1243,45,0,R-2026-02-07-00000019,199,user45,2026-02-07 15:00,2026-02-19,2026-02-20,83000,10,0,74700,0,,1
1244,0,180,R-20260207-s5t6u7v8,180,guest180,2026-02-07 15:55,2026-02-09,2026-02-13,756000,10,0,680400,0,,0
1245,46,0,R-2026-02-07-0000001a,223,user46,2026-02-07 16:05,2026-02-10,2026-02-12,108000,0,0,108000,0,,1
1246,47,0,R-2026-02-07-0000001b,248,user47,2026-02-07 17:10,2026-02-11,2026-02-14,480000,10,0,432000,0,,1
1247,48,0,R-2026-02-07-0000001c,279,user48,2026-02-07 18:15,2026-02-12,2026-02-13,177300,10,0,159570,0,,1
1248,49,0,R-2026-02-07-0000001d,319,user49,2026-02-07 19:20,2026-02-13,2026-02-15,108000,10,0,97200,1,2026-02-08 19:20,0
1249,50,0,R-2026-02-07-0000001e,375,user50,2026-02-07 20:25,2026-02-14,2026-02-17,603000,0,0,603000,1,2026-02-08 20:25,0
1250,51,0,R-2026-02-07-0000001f,1,user51,2026-02-07 21:30,2026-02-09,2026-02-10,164000,10,0,147600,0,,1
1251,52,0,R-2026-02-07-00000020,14,user52,2026-02-07 22:35,2026-02-10,2026-02-12,336000,0,0,336000,0,,1
1252,53,0,R-2026-02-08-00000021,29,user53,2026-02-08 6:20,2026-02-18,2026-02-21,390000,10,0,351000,0,,1
1253,54,0,R-2026-02-08-00000022,43,user54,2026-02-08 7:25,2026-02-13,2026-02-14,156000,0,0,156000,0,,1
1254,55,0,R-2026-02-08-00000023,58,user55,2026-02-08 8:30,2026-02-14,2026-02-16,336000,10,0,302400,1,2026-02-09 8:30,0
1255,56,0,R-2026-02-08-00000024,79,user56,2026-02-08 9:35,2026-02-09,2026-02-12,246000,0,0,246000,1,2026-02-09 9:35,0
1256,0,181,R-20260208-t6u7v8w9,181,guest181,2026-02-08 10:10,2026-02-10,2026-02-14,689200,10,0,620280,0,,0
1257,57,0,R-2026-02-08-00000025,99,user57,2026-02-08 10:40,2026-02-10,2026-02-11,102000,10,0,91800,0,,1
1258,58,0,R-2026-02-08-00000026,129,user58,2026-02-08 11:45,2026-02-11,2026-02-13,364000,10,0,327600,0,,1
1259,59,0,R-2026-02-08-00000027,158,user59,2026-02-08 12:50,2026-03-12,2026-03-15,222000,0,0,222000,0,,1
1260,60,0,R-2026-02-08-00000028,184,user60,2026-02-08 13:55,2026-02-12,2026-02-13,141800,0,0,141800,0,,1
1261,61,0,R-2026-02-08-00000029,220,user61,2026-02-08 15:00,2026-02-14,2026-02-16,376000,10,0,338400,0,,1
1262,62,0,R-2026-02-08-0000002a,264,user62,2026-02-08 16:05,2026-02-09,2026-02-12,624000,10,0,561600,0,,1
1263,63,0,R-2026-02-08-0000002b,314,user63,2026-02-08 17:10,2026-02-10,2026-02-11,146000,10,0,131400,0,,1
1264,64,0,R-2026-02-08-0000002c,371,user64,2026-02-08 18:15,2026-02-11,2026-02-13,354000,10,0,318600,0,,1
1265,65,0,R-2026-02-08-0000002d,420,user65,2026-02-08 19:20,2026-03-12,2026-03-15,759000,10,0,683100,1,2026-02-09 19:20,0
1266,66,0,R-2026-02-08-0000002e,12,user66,2026-02-08 20:25,2026-02-13,2026-02-14,122000,10,0,109800,0,,1
1267,67,0,R-2026-02-08-0000002f,27,user67,2026-02-08 21:30,2026-02-14,2026-02-16,240000,0,0,240000,0,,1
1268,68,0,R-2026-02-08-00000030,41,user68,2026-02-08 22:35,2026-02-09,2026-02-12,303000,0,0,303000,1,2026-02-09 22:35,0
1269,69,0,R-2026-02-09-00000031,57,user69,2026-02-09 6:20,2026-02-11,2026-02-12,152000,10,0,136800,0,,1
1270,70,0,R-2026-02-09-00000032,75,user70,2026-02-09 7:25,2026-02-12,2026-02-14,330000,0,0,330000,0,,1
1271,71,0,R-2026-02-09-00000033,95,user71,2026-02-09 8:30,2026-02-14,2026-02-17,546000,10,0,491400,0,,1
1272,0,182,R-20260209-u7v8w9x0,182,guest182,2026-02-09 9:09,2026-02-11,2026-02-15,737200,10,0,663480,0,,0
1273,72,0,R-2026-02-09-00000034,118,user72,2026-02-09 9:35,2026-02-14,2026-02-15,119000,0,0,119000,0,,1
1274,73,0,R-2026-02-09-00000035,145,user73,2026-02-09 10:40,2026-02-15,2026-02-17,338000,0,0,338000,0,,1
1275,74,0,R-2026-02-09-00000036,169,user74,2026-02-09 11:45,2026-02-10,2026-02-13,219000,0,0,219000,1,2026-02-10 11:45,0
1276,75,0,R-2026-02-09-00000037,199,user75,2026-02-09 12:50,2026-02-11,2026-02-12,83000,10,0,74700,0,,1
1277,76,0,R-2026-02-09-00000038,223,user76,2026-02-09 13:55,2026-02-12,2026-02-14,108000,0,0,108000,0,,1
1278,77,0,R-2026-02-09-00000039,248,user77,2026-02-09 15:00,2026-02-21,2026-02-24,480000,10,0,432000,1,2026-02-10 15:00,0
1279,78,0,R-2026-02-09-0000003a,279,user78,2026-02-09 16:05,2026-02-14,2026-02-15,177300,10,0,159570,1,2026-02-10 16:05,0
1280,79,0,R-2026-02-09-0000003b,319,user79,2026-02-09 17:10,2026-02-15,2026-02-17,108000,10,0,97200,0,,1
1281,80,0,R-2026-02-09-0000003c,375,user80,2026-02-09 18:15,2026-02-10,2026-02-13,603000,0,0,603000,0,,1
1282,81,0,R-2026-02-09-0000003d,1,user81,2026-02-09 19:20,2026-02-21,2026-02-22,164000,10,0,147600,0,,1
